filename,n_objects,class,split
7201.jpg,211,nail polish,test
7202.jpg,59,mini blinds,train
7203.jpg,88,cups,train
7204.jpg,61,caps,train
7205.jpg,113,eggs,test
7206.jpg,83,keyboard keys,test
7207.jpg,30,cups,train
7208.jpg,10,horses,val_coco
7209.jpg,40,flower pots,val
721.jpg,12,windows,train
7210.jpg,31,zebras,train
7211.jpg,130,buffaloes,train
7212.jpg,228,go game,train
7213.jpg,30,shoes,train
7214.jpg,28,fishes,train
7215.jpg,405,cups,train
7216.jpg,25,stamps,test
7217.jpg,23,plates,train
7218.jpg,33,fishes,train
7219.jpg,51,nail polish,test
722.jpg,75,windows,train
7220.jpg,34,shoes,train
7221.jpg,60,sunglasses,test
7222.jpg,49,stamps,test
7223.jpg,105,shirts,val
7224.jpg,50,birds,val_coco
7225.jpg,159,cups,train
7226.jpg,74,pills,val
7227.jpg,26,caps,train
7228.jpg,63,fresh cut,val
7229.jpg,120,pencils,train
723.jpg,19,windows,train
7230.jpg,216,roof tiles,train
7231.jpg,24,bowls,train
7232.jpg,27,fishes,train
7233.jpg,24,flower pots,val
7234.jpg,96,cartridges,train
7235.jpg,30,lipstick,train
7236.jpg,55,cement bags,train
7237.jpg,300,cups,train
7238.jpg,32,cans,train
7239.jpg,180,sheep,test_coco
724.jpg,15,windows,train
7240.jpg,49,eggs,test
7241.jpg,16,chopstick,train
7242.jpg,30,people,train
7243.jpg,24,cars,train
7244.jpg,41,buffaloes,train
7245.jpg,16,chopstick,train
7246.jpg,25,cereals,train
7247.jpg,18,flower pots,val
7248.jpg,22,deers,test
7249.jpg,61,pills,val
725.jpg,14,windows,train
7250.jpg,18,pills,val
7251.jpg,117,sheep,test_coco
7252.jpg,170,cement bags,train
7253.jpg,47,comic books,test
7254.jpg,14,caps,train
7255.jpg,24,lipstick,train
7256.jpg,40,pencils,train
7257.jpg,33,chairs,val_coco
7258.jpg,20,shirts,val
7259.jpg,76,alcohol bottles,train
7260.jpg,193,pills,val
7261.jpg,40,caps,train
7262.jpg,21,apples,test_coco
7263.jpg,43,stamps,test
7264.jpg,19,straws,train
7265.jpg,42,flowers,val
7266.jpg,118,pills,val
7267.jpg,96,cartridges,train
7268.jpg,36,windows,train
7269.jpg,73,chairs,val_coco
727.jpg,16,windows,train
7270.jpg,50,people,train
7271.jpg,127,skateboard,val_coco
7272.jpg,143,bricks,train
7273.jpg,32,stamps,test
7274.jpg,26,fishes,train
7275.jpg,44,oranges,train
7276.jpg,72,pencils,train
7277.jpg,26,eggs,test
7278.jpg,72,nail polish,test
7279.jpg,53,alcohol bottles,train
728.jpg,23,windows,train
7280.jpg,116,books,val_coco
7281.jpg,75,sheep,test_coco
7282.jpg,23,elephants,test_coco
7283.jpg,22,apples,test_coco
7284.jpg,40,sunglasses,test
7285.jpg,312,roof tiles,train
7286.jpg,20,cups,train
7287.jpg,129,caps,train
7288.jpg,60,cartridges,train
7289.jpg,135,people,train
729.jpg,40,cassettes,train
7290.jpg,50,pencils,train
7291.jpg,81,boxes,train
7292.jpg,109,caps,train
7293.jpg,69,books,val_coco
7294.jpg,150,alcohol bottles,train
7295.jpg,63,elephants,test_coco
7296.jpg,22,cans,train
7297.jpg,18,oranges,train
7298.jpg,24,apples,test_coco
7299.jpg,50,pencils,train
730.jpg,9,cassettes,train
7300.jpg,69,go game,train
7301.jpg,36,birds,val_coco
7302.jpg,183,buffaloes,train
7303.jpg,51,zebras,train
7304.jpg,12,books,val_coco
7305.jpg,31,birds,val_coco
7306.jpg,55,cars,train
7307.jpg,30,mini blinds,train
7308.jpg,186,shirts,val
7309.jpg,47,cassettes,train
731.jpg,102,cassettes,train
7310.jpg,35,people,train
7311.jpg,36,people,train
7312.jpg,21,deers,test
7313.jpg,73,shoes,train
7314.jpg,23,skateboard,val_coco
7315.jpg,71,milk cartons,val
7316.jpg,68,flower pots,val
7317.jpg,11,books,val_coco
7318.jpg,30,pills,val
7319.jpg,351,nail polish,test
732.jpg,33,cassettes,train
7320.jpg,34,cans,train
7321.jpg,95,caps,train
7322.jpg,76,alcohol bottles,train
7323.jpg,21,coins,train
7324.jpg,25,pencils,train
7325.jpg,25,plates,train
7326.jpg,185,milk cartons,val
7327.jpg,26,zebras,train
7328.jpg,51,sheep,test_coco
7329.jpg,144,sunglasses,test
733.jpg,16,cassettes,train
7330.jpg,40,fresh cut,val
7331.jpg,45,zebras,train
7332.jpg,108,caps,train
7333.jpg,23,boxes,train
7334.jpg,53,fresh cut,val
7335.jpg,77,shoes,train
7336.jpg,56,cars,train
7337.jpg,21,cereals,train
7338.jpg,80,books,val_coco
7339.jpg,104,markers,test
734.jpg,20,ants,val
7340.jpg,30,fishes,train
7341.jpg,17,sauce bottles,test
7342.jpg,55,stamps,test
7343.jpg,24,pencils,train
7344.jpg,30,books,val_coco
7345.jpg,78,keyboard keys,test
7346.jpg,144,bottle caps,val
7347.jpg,103,nail polish,test
7348.jpg,12,horses,val_coco
7349.jpg,75,caps,train
735.jpg,14,ants,val
7350.jpg,149,biscuits,train
7351.jpg,105,shoes,train
7352.jpg,352,roof tiles,train
7353.jpg,27,cereals,train
7354.jpg,31,boxes,train
7355.jpg,16,caps,train
7356.jpg,136,bricks,train
7357.jpg,30,people,train
7358.jpg,18,pens,train
7359.jpg,42,comic books,test
736.jpg,44,ants,val
7360.jpg,13,ants,val
7361.jpg,23,comic books,test
7362.jpg,105,boxes,train
7363.jpg,52,oranges,train
7364.jpg,259,cups,train
7365.jpg,56,stamps,test
7366.jpg,44,sheep,test_coco
7367.jpg,27,pills,val
7368.jpg,74,books,val_coco
7369.jpg,39,pens,train
737.jpg,9,ants,val
7370.jpg,11,eggs,test
7371.jpg,136,chairs,val_coco
7372.jpg,62,plates,train
7373.jpg,40,people,train
7374.jpg,36,spoon,train
7375.jpg,267,alcohol bottles,train
7376.jpg,44,caps,train
7377.jpg,68,boxes,train
7378.jpg,256,legos,test
7379.jpg,113,jeans,train
738.jpg,13,ants,val
7380.jpg,63,coins,train
7381.jpg,72,markers,test
7382.jpg,154,boxes,train
7383.jpg,60,caps,train
7384.jpg,16,comic books,test
7385.jpg,36,pencils,train
7386.jpg,64,sunglasses,test
7387.jpg,66,nail polish,test
7388.jpg,134,milk cartons,val
7389.jpg,25,comic books,test
7390.jpg,177,fresh cut,val
7391.jpg,14,horses,val_coco
7392.jpg,22,chopstick,train
7393.jpg,18,horses,val_coco
7394.jpg,27,plates,train
7395.jpg,24,cereals,train
7396.jpg,30,shoes,train
7397.jpg,67,mini blinds,train
7398.jpg,26,sauce bottles,test
7399.jpg,91,cartridges,train
74.jpg,19,tomatoes,train
740.jpg,10,ants,val
7400.jpg,36,pencils,train
7401.jpg,90,sunglasses,test
7402.jpg,50,shoes,train
7403.jpg,14,skateboard,val_coco
7404.jpg,13,bowls,train
7405.jpg,24,lipstick,train
7406.jpg,42,cups,train
7407.jpg,152,roof tiles,train
7408.jpg,60,pencils,train
7409.jpg,54,alcohol bottles,train
741.jpg,13,ants,val
7410.jpg,44,nail polish,test
7411.jpg,233,markers,test
7412.jpg,36,sheep,test_coco
7413.jpg,83,books,val_coco
7414.jpg,30,cups,train
7415.jpg,23,birds,val_coco
7416.jpg,33,buffaloes,train
7417.jpg,43,stamps,test
7418.jpg,39,birds,val_coco
7419.jpg,128,caps,train
742.jpg,13,ants,val
7420.jpg,21,deers,test
7421.jpg,10,horses,val_coco
7422.jpg,87,cars,train
7423.jpg,138,birds,val_coco
7424.jpg,145,eggs,test
7425.jpg,30,lipstick,train
7426.jpg,253,sunglasses,test
7427.jpg,21,cups,train
7428.jpg,66,fresh cut,val
7429.jpg,24,pencils,train
7430.jpg,78,boxes,train
7431.jpg,78,cassettes,train
7432.jpg,254,buffaloes,train
7433.jpg,13,horses,val_coco
7434.jpg,169,shirts,val
7435.jpg,40,ants,val
7436.jpg,283,pills,val
7437.jpg,131,cans,train
7438.jpg,48,sauce bottles,test
7439.jpg,77,jeans,train
744.jpg,8,ants,val
7440.jpg,32,legos,test
7441.jpg,29,caps,train
7442.jpg,120,comic books,test
7443.jpg,292,markers,test
7444.jpg,47,boxes,train
7445.jpg,51,caps,train
7446.jpg,39,alcohol bottles,train
7447.jpg,55,people,train
7448.jpg,72,cups,train
7449.jpg,60,stamps,test
745.jpg,60,ants,val
7450.jpg,66,boxes,train
7451.jpg,30,cement bags,train
7452.jpg,85,eggs,test
7453.jpg,49,lipstick,train
7454.jpg,197,roof tiles,train
7455.jpg,73,sunglasses,test
7456.jpg,24,pencils,train
7457.jpg,157,alcohol bottles,train
7458.jpg,26,mini blinds,train
7459.jpg,11,elephants,test_coco
746.jpg,8,ants,val
7460.jpg,35,cups,train
7461.jpg,22,milk cartons,val
7462.jpg,146,nail polish,test
7463.jpg,21,elephants,test_coco
7464.jpg,30,jeans,train
7465.jpg,12,pencils,train
7466.jpg,116,books,val_coco
7467.jpg,34,caps,train
7468.jpg,189,biscuits,train
7469.jpg,24,pens,train
747.jpg,16,ants,val
7470.jpg,141,shoes,train
7471.jpg,48,mini blinds,train
7472.jpg,15,deers,test
7473.jpg,508,nail polish,test
7474.jpg,36,elephants,test_coco
7475.jpg,122,sheep,test_coco
7476.jpg,193,go game,train
7477.jpg,60,birds,val_coco
7478.jpg,50,bricks,train
7479.jpg,56,people,train
7480.jpg,22,elephants,test_coco
7481.jpg,27,pills,val
7482.jpg,129,alcohol bottles,train
7483.jpg,191,apples,test_coco
7484.jpg,21,comic books,test
7485.jpg,60,buffaloes,train
7486.jpg,100,legos,test
7487.jpg,18,flower pots,val
7488.jpg,19,carrom board pieces,test
7489.jpg,171,biscuits,train
749.jpg,10,birds,val_coco
7490.jpg,114,nail polish,test
7491.jpg,194,sunglasses,test
7492.jpg,76,coins,train
7493.jpg,38,apples,test_coco
7494.jpg,20,oranges,train
7495.jpg,126,alcohol bottles,train
7496.jpg,75,people,train
7497.jpg,34,oranges,train
7498.jpg,53,skateboard,val_coco
7499.jpg,23,plates,train
75.jpg,16,tomatoes,train
750.jpg,8,birds,val_coco
7500.jpg,181,sheep,test_coco
7501.jpg,218,chairs,val_coco
7502.jpg,17,boxes,train
7503.jpg,22,pills,val
7504.jpg,23,flower pots,val
7505.jpg,132,biscuits,train
7506.jpg,19,carrom board pieces,test
7507.jpg,35,skateboard,val_coco
7508.jpg,35,cups,train
7509.jpg,20,plates,train
751.jpg,58,birds,val_coco
7510.jpg,61,birds,val_coco
7511.jpg,36,sunglasses,test
7512.jpg,98,nail polish,test
7513.jpg,34,cassettes,train
7514.jpg,28,eggs,test
7515.jpg,24,cars,train
7516.jpg,34,bowls,train
7517.jpg,30,cups,train
7518.jpg,21,birds,val_coco
7519.jpg,50,cars,train
752.jpg,36,birds,val_coco
7520.jpg,19,carrom board pieces,test
7521.jpg,25,apples,test_coco
7522.jpg,84,keyboard keys,test
7523.jpg,94,sticky notes,test
7524.jpg,37,shoes,train
7525.jpg,26,elephants,test_coco
7526.jpg,34,nail polish,test
7527.jpg,47,eggs,test
7528.jpg,35,jeans,train
7529.jpg,124,keyboard keys,test
753.jpg,12,birds,val_coco
7530.jpg,16,deers,test
7531.jpg,65,horses,val_coco
7532.jpg,20,fresh cut,val
7533.jpg,34,spoon,train
7534.jpg,49,boxes,train
7535.jpg,107,elephants,test_coco
7536.jpg,24,nail polish,test
7537.jpg,39,milk cartons,val
7538.jpg,41,apples,test_coco
7539.jpg,77,keyboard keys,test
754.jpg,9,birds,val_coco
7540.jpg,64,fresh cut,val
7541.jpg,69,milk cartons,val
7542.jpg,43,sauce bottles,test
7543.jpg,19,horses,val_coco
7544.jpg,67,ants,val
7545.jpg,106,chairs,val_coco
7546.jpg,28,cereals,train
7547.jpg,19,elephants,test_coco
7548.jpg,403,roof tiles,train
7549.jpg,76,flower pots,val
755.jpg,13,birds,val_coco
7550.jpg,20,elephants,test_coco
7551.jpg,71,cars,train
7552.jpg,139,zebras,train
7553.jpg,27,pencils,train
7554.jpg,71,markers,test
7555.jpg,31,stamps,test
7556.jpg,25,plates,train
7557.jpg,21,comic books,test
7558.jpg,37,books,val_coco
7559.jpg,34,cans,train
756.jpg,15,birds,val_coco
7560.jpg,21,boats,train
7561.jpg,20,birds,val_coco
7562.jpg,58,alcohol bottles,train
7563.jpg,26,books,val_coco
7564.jpg,52,stamps,test
7565.jpg,113,sticky notes,test
7566.jpg,99,books,val_coco
7567.jpg,68,sauce bottles,test
7568.jpg,24,ants,val
7569.jpg,48,pencils,train
757.jpg,9,birds,val_coco
7570.jpg,92,coins,train
7571.jpg,100,caps,train
7572.jpg,33,caps,train
7573.jpg,18,carrom board pieces,test
7574.jpg,36,shoes,train
7575.jpg,28,fishes,train
7576.jpg,92,cars,train
7577.jpg,18,mini blinds,train
7578.jpg,86,cars,train
7579.jpg,29,cups,train
758.jpg,14,birds,val_coco
7580.jpg,15,eggs,test
7581.jpg,30,comic books,test
7582.jpg,25,pills,val
7583.jpg,21,comic books,test
7584.jpg,13,bowls,train
7585.jpg,87,pens,train
7586.jpg,36,sauce bottles,test
7587.jpg,12,spoon,train
7588.jpg,39,deers,test
7589.jpg,18,camels,val
759.jpg,10,birds,val_coco
7590.jpg,100,legos,test
7591.jpg,21,cereals,train
7592.jpg,104,keyboard keys,test
7593.jpg,274,bottle caps,val
7594.jpg,361,cars,train
7595.jpg,30,eggs,test
7596.jpg,298,apples,test_coco
7597.jpg,147,alcohol bottles,train
7598.jpg,31,sheep,test_coco
7599.jpg,22,cereals,train
76.jpg,13,tomatoes,train
760.jpg,21,birds,val_coco
7600.jpg,452,bottle caps,val
7601.jpg,142,chairs,val_coco
7602.jpg,14,horses,val_coco
7603.jpg,1400,bricks,train
7604.jpg,17,books,val_coco
7605.jpg,20,eggs,test
7606.jpg,99,cars,train
7607.jpg,72,pencils,train
7608.jpg,69,lipstick,train
7609.jpg,110,markers,test
761.jpg,16,birds,val_coco
7610.jpg,20,flower pots,val
7611.jpg,2560,legos,test
7612.jpg,31,oranges,train
7613.jpg,20,cups,train
7614.jpg,27,apples,test_coco
7615.jpg,144,birds,val_coco
7616.jpg,31,straws,train
7617.jpg,17,eggs,test
7618.jpg,12,spoon,train
7619.jpg,16,books,val_coco
762.jpg,77,birds,val_coco
7620.jpg,54,windows,train
7621.jpg,54,windows,train
7622.jpg,166,sheep,test_coco
7623.jpg,84,cassettes,train
7624.jpg,53,cartridges,train
7625.jpg,25,apples,test_coco
7626.jpg,31,pens,train
7627.jpg,16,apples,test_coco
7628.jpg,62,windows,train
7629.jpg,437,oranges,train
763.jpg,56,birds,val_coco
7630.jpg,35,mini blinds,train
7631.jpg,18,plates,train
7632.jpg,81,boxes,train
7633.jpg,30,watches,test
7634.jpg,54,alcohol bottles,train
7635.jpg,17,apples,test_coco
7636.jpg,22,ants,val
7637.jpg,67,watches,test
7638.jpg,28,windows,train
7639.jpg,20,sheep,test_coco
764.jpg,85,birds,val_coco
7640.jpg,32,apples,test_coco
7641.jpg,34,cereals,train
7642.jpg,46,coins,train
7643.jpg,32,apples,test_coco
7644.jpg,29,windows,train
7645.jpg,14,sauce bottles,test
7646.jpg,46,windows,train
7647.jpg,47,caps,train
7648.jpg,244,go game,train
7649.jpg,19,ants,val
765.jpg,11,birds,val_coco
7650.jpg,52,apples,test_coco
7651.jpg,75,books,val_coco
7652.jpg,32,pens,train
7653.jpg,173,alcohol bottles,train
7654.jpg,93,alcohol bottles,train
7655.jpg,72,ants,val
7656.jpg,1231,shirts,val
7657.jpg,35,pens,train
7658.jpg,211,chairs,val_coco
7659.jpg,198,pills,val
766.jpg,50,birds,val_coco
7660.jpg,11,books,val_coco
7661.jpg,36,apples,test_coco
7662.jpg,30,apples,test_coco
7663.jpg,70,boats,train
7664.jpg,14,zebras,train
7665.jpg,33,apples,test_coco
7666.jpg,30,watches,test
7667.jpg,72,cassettes,train
7668.jpg,23,eggs,test
7669.jpg,61,cans,train
767.jpg,55,books,val_coco
7670.jpg,32,pens,train
7671.jpg,87,keyboard keys,test
7672.jpg,18,pens,train
7673.jpg,15,pills,val
7674.jpg,54,cassettes,train
7675.jpg,220,windows,train
7676.jpg,29,watches,test
7677.jpg,41,pens,train
7678.jpg,159,apples,test_coco
7679.jpg,10,deers,test
768.jpg,16,books,val_coco
7680.jpg,179,cartridges,train
7681.jpg,58,coins,train
7682.jpg,24,eggs,test
7683.jpg,35,comic books,test
7684.jpg,162,go game,train
7685.jpg,60,biscuits,train
7686.jpg,166,alcohol bottles,train
7687.jpg,20,stamps,test
7688.jpg,32,watches,test
7689.jpg,12,eggs,test
769.jpg,13,books,val_coco
7690.jpg,34,oranges,train
7691.jpg,43,camels,val
7692.jpg,24,lipstick,train
7693.jpg,81,apples,test_coco
7694.jpg,60,comic books,test
7695.jpg,40,comic books,test
7696.jpg,43,cereals,train
7697.jpg,18,pens,train
7698.jpg,35,cartridges,train
7699.jpg,29,cereals,train
77.jpg,89,tomatoes,train
770.jpg,83,books,val_coco
7700.jpg,30,legos,test
7701.jpg,23,legos,test
7702.jpg,12,spoon,train
7703.jpg,66,people,train
7704.jpg,77,cups,train
7705.jpg,144,alcohol bottles,train
7706.jpg,68,cups,train
7707.jpg,370,markers,test
7708.jpg,48,windows,train
7709.jpg,25,comic books,test
771.jpg,15,books,val_coco
7710.jpg,34,comic books,test
7711.jpg,118,nail polish,test
7712.jpg,59,cassettes,train
7713.jpg,19,carrom board pieces,test
7714.jpg,46,eggs,test
772.jpg,28,books,val_coco
773.jpg,10,books,val_coco
774.jpg,8,books,val_coco
775.jpg,20,books,val_coco
776.jpg,15,books,val_coco
778.jpg,13,books,val_coco
779.jpg,69,cups,train
78.jpg,59,tomatoes,train
780.jpg,29,cups,train
782.jpg,12,cups,train
783.jpg,16,cups,train
784.jpg,15,cups,train
785.jpg,63,cups,train
786.jpg,30,cups,train
788.jpg,12,cups,train
789.jpg,22,cups,train
79.jpg,14,tomatoes,train
790.jpg,21,cups,train
791.jpg,12,cups,train
792.jpg,17,fishes,train
793.jpg,8,fishes,train
794.jpg,23,people,train
795.jpg,18,alcohol bottles,train
796.jpg,76,alcohol bottles,train
797.jpg,17,alcohol bottles,train
799.jpg,268,bricks,train
80.jpg,54,tomatoes,train
801.jpg,199,bricks,train
802.jpg,28,bricks,train
803.jpg,61,bricks,train
804.jpg,1001,bricks,train
805.jpg,1095,bricks,train
806.jpg,68,bricks,train
807.jpg,36,bottle caps,val
808.jpg,182,bottle caps,val
809.jpg,323,bottle caps,val
81.jpg,423,tomatoes,train
810.jpg,22,bottle caps,val
811.jpg,17,bottle caps,val
812.jpg,51,bottle caps,val
813.jpg,185,bottle caps,val
814.jpg,21,bottle caps,val
817.jpg,34,bottle caps,val
819.jpg,40,bottle caps,val
82.jpg,81,tomatoes,train
820.jpg,437,bottle caps,val
822.jpg,53,bottle caps,val
823.jpg,195,bottle caps,val
824.jpg,9,bottle caps,val
825.jpg,50,bottle caps,val
826.jpg,70,bottle caps,val
827.jpg,40,bottle caps,val
828.jpg,87,bottle caps,val
83.jpg,18,tomatoes,train
830.jpg,577,bottle caps,val
831.jpg,117,bottle caps,val
832.jpg,116,bottle caps,val
833.jpg,54,bottle caps,val
834.jpg,80,bottle caps,val
835.jpg,22,books,val_coco
836.jpg,230,books,val_coco
837.jpg,35,books,val_coco
838.jpg,113,books,val_coco
84.jpg,25,tomatoes,train
840.jpg,637,books,val_coco
841.jpg,11,books,val_coco
842.jpg,46,books,val_coco
844.jpg,191,books,val_coco
845.jpg,142,books,val_coco
846.jpg,35,books,val_coco
849.jpg,21,books,val_coco
85.jpg,107,tomatoes,train
850.jpg,183,books,val_coco
851.jpg,320,books,val_coco
852.jpg,41,books,val_coco
853.jpg,10,books,val_coco
854.jpg,10,books,val_coco
856.jpg,44,books,val_coco
857.jpg,162,books,val_coco
859.jpg,97,books,val_coco
86.jpg,20,tomatoes,train
860.jpg,240,books,val_coco
861.jpg,65,books,val_coco
862.jpg,15,books,val_coco
864.jpg,84,books,val_coco
865.jpg,1022,books,val_coco
866.jpg,230,books,val_coco
867.jpg,23,books,val_coco
868.jpg,8,books,val_coco
869.jpg,250,books,val_coco
87.jpg,109,tomatoes,train
871.jpg,18,books,val_coco
873.jpg,21,books,val_coco
876.jpg,207,books,val_coco
878.jpg,10,plates,train
879.jpg,20,plates,train
880.jpg,628,plates,train
881.jpg,14,plates,train
882.jpg,16,plates,train
883.jpg,34,plates,train
885.jpg,23,plates,train
886.jpg,59,plates,train
887.jpg,57,plates,train
888.jpg,22,plates,train
889.jpg,33,plates,train
890.jpg,19,plates,train
891.jpg,21,plates,train
892.jpg,59,plates,train
893.jpg,20,plates,train
894.jpg,11,plates,train
895.jpg,17,plates,train
896.jpg,15,plates,train
897.jpg,52,plates,train
898.jpg,12,plates,train
899.jpg,50,plates,train
9.jpg,8,bread rolls,train
90.jpg,13,tomatoes,train
900.jpg,36,plates,train
902.jpg,15,plates,train
904.jpg,12,comic books,test
905.jpg,44,comic books,test
906.jpg,235,comic books,test
907.jpg,29,comic books,test
909.jpg,62,comic books,test
91.jpg,130,tomatoes,train
910.jpg,18,comic books,test
911.jpg,85,comic books,test
913.jpg,9,skateboard,val_coco
914.jpg,65,skateboard,val_coco
915.jpg,11,skateboard,val_coco
916.jpg,9,skateboard,val_coco
917.jpg,10,skateboard,val_coco
918.jpg,47,skateboard,val_coco
919.jpg,32,skateboard,val_coco
92.jpg,24,tomatoes,train
920.jpg,12,skateboard,val_coco
922.jpg,8,skateboard,val_coco
923.jpg,122,birds,val_coco
925.jpg,47,birds,val_coco
926.jpg,39,birds,val_coco
929.jpg,23,birds,val_coco
93.jpg,12,tomatoes,train
930.jpg,15,birds,val_coco
931.jpg,298,birds,val_coco
932.jpg,53,birds,val_coco
933.jpg,67,birds,val_coco
934.jpg,13,birds,val_coco
935.jpg,2092,birds,val_coco
938.jpg,12,birds,val_coco
94.jpg,16,tomatoes,train
941.jpg,13,birds,val_coco
942.jpg,37,birds,val_coco
943.jpg,97,birds,val_coco
945.jpg,122,birds,val_coco
946.jpg,20,birds,val_coco
948.jpg,24,birds,val_coco
949.jpg,1092,birds,val_coco
95.jpg,15,tomatoes,train
952.jpg,139,birds,val_coco
955.jpg,86,birds,val_coco
957.jpg,530,birds,val_coco
959.jpg,18,birds,val_coco
960.jpg,13,birds,val_coco
961.jpg,48,birds,val_coco
962.jpg,7,birds,val_coco
963.jpg,63,birds,val_coco
964.jpg,18,birds,val_coco
965.jpg,10,birds,val_coco
966.jpg,76,birds,val_coco
969.jpg,38,birds,val_coco
97.jpg,20,tomatoes,train
970.jpg,63,birds,val_coco
972.jpg,485,birds,val_coco
973.jpg,45,birds,val_coco
975.jpg,718,birds,val_coco
976.jpg,85,birds,val_coco
977.jpg,165,birds,val_coco
979.jpg,108,birds,val_coco
98.jpg,19,tomatoes,train
982.jpg,50,birds,val_coco
984.jpg,64,birds,val_coco
985.jpg,53,watches,test
988.jpg,12,watches,test
989.jpg,69,watches,test
99.jpg,121,tomatoes,train
990.jpg,111,watches,test
991.jpg,93,watches,test
993.jpg,17,watches,test
995.jpg,20,watches,test
996.jpg,18,watches,test
998.jpg,24,watches,test
999.jpg,14,watches,test
