,Unnamed: 0.1,Unnamed: 0,filename,n_objects,class,split,threshold,prompt_notation,predicted_counts,generated_description
793,793,793,6247.jpg,15,apples,test_coco,0.03,an apple,12,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
794,794,794,6248.jpg,82,apples,test_coco,0.03,an apple,69,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
795,795,795,6249.jpg,111,apples,test_coco,0.03,an apple,123,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
796,796,796,6250.jpg,42,apples,test_coco,0.03,an apple,32,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
797,797,797,6251.jpg,25,apples,test_coco,0.03,an apple,27,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
798,798,798,6252.jpg,89,apples,test_coco,0.03,an apple,69,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
799,799,799,6253.jpg,74,apples,test_coco,0.03,an apple,43,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
800,800,800,6254.jpg,34,apples,test_coco,0.03,an apple,34,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
801,801,801,6255.jpg,49,apples,test_coco,0.03,an apple,42,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
802,802,802,6256.jpg,41,apples,test_coco,0.03,an apple,28,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
803,803,803,6257.jpg,12,apples,test_coco,0.03,an apple,8,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
804,804,804,6258.jpg,13,apples,test_coco,0.03,an apple,11,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
805,805,805,6259.jpg,74,apples,test_coco,0.03,an apple,74,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
806,806,806,6260.jpg,76,apples,test_coco,0.03,an apple,53,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
807,807,807,6261.jpg,324,apples,test_coco,0.03,an apple,252,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
808,808,808,6262.jpg,74,apples,test_coco,0.03,an apple,54,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
809,809,809,6263.jpg,23,apples,test_coco,0.03,an apple,19,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
810,810,810,6264.jpg,16,apples,test_coco,0.03,an apple,8,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
811,811,811,6265.jpg,90,apples,test_coco,0.03,an apple,90,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
812,812,812,6266.jpg,17,apples,test_coco,0.03,an apple,8,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
813,813,813,6267.jpg,95,apples,test_coco,0.03,an apple,82,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
814,814,814,6268.jpg,25,apples,test_coco,0.03,an apple,25,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
815,815,815,6269.jpg,50,apples,test_coco,0.03,an apple,41,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
816,816,816,6270.jpg,92,apples,test_coco,0.03,an apple,67,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
817,817,817,6271.jpg,240,apples,test_coco,0.03,an apple,230,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
818,818,818,6272.jpg,118,apples,test_coco,0.03,an apple,120,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
819,819,819,6273.jpg,34,apples,test_coco,0.03,an apple,28,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
820,820,820,6274.jpg,10,apples,test_coco,0.03,an apple,10,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
821,821,821,6275.jpg,32,apples,test_coco,0.03,an apple,44,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
822,822,822,6276.jpg,36,apples,test_coco,0.03,an apple,32,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
823,823,823,6277.jpg,42,apples,test_coco,0.03,an apple,44,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
824,824,824,6278.jpg,45,apples,test_coco,0.03,an apple,41,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
825,825,825,6279.jpg,10,apples,test_coco,0.03,an apple,10,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
826,826,826,6280.jpg,41,apples,test_coco,0.03,an apple,41,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
827,827,827,6281.jpg,675,apples,test_coco,0.03,an apple,579,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
828,828,828,6282.jpg,66,apples,test_coco,0.03,an apple,61,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
829,829,829,6283.jpg,21,apples,test_coco,0.03,an apple,24,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
830,830,830,6284.jpg,89,apples,test_coco,0.03,an apple,84,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
831,831,831,6285.jpg,101,apples,test_coco,0.03,an apple,100,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
832,832,832,6547.jpg,72,sunglasses,test,0.05,a pair of sunglasses,108,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
833,833,833,6548.jpg,18,sunglasses,test,0.05,a pair of sunglasses,34,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
